식품명,에너지(kcal),탄수화물(g),단백질(g),지방(g),나트륨(mg)
갯기름나물_노지_어린잎_데친것,53,10.15,4.11,0.8,3
갯기름나물_하우스_생것,50,10.75,3.12,0.44,9
갯기름나물_하우스_데친것,52,10.25,3.41,0.79,7
갯기름나물_하우스_어린잎_생것,44,9.09,3.59,0.36,4
은행_삶은것,186,38.25,4.31,1.86,1
은행_볶은것,221,45.76,5,2.05,0
잣_생것,658,12.5,16.62,65.69,3
갯기름나물_하우스_어린잎_데친것,47,8.61,4.28,0.69,4
게걸무_뿌리_생것,59,13.6,2.3,0.1,18
게걸무_잎_생것,23,4.2,2.7,0.2,24
겨자_적겨자_생것,24,3.57,3.54,0.27,43
겨자_청겨자_생것,24,4.19,3.03,0.17,36
고들빼기_생것,29,5.8,1.6,0.5,34
고들빼기_이고들빼기_생것,39,8.2,2.5,0.4,57
고려엉겅퀴(곤드레)_재배_말린것,310,76.4,5.6,2.8,
고려엉겅퀴(곤드레)_재래종_잎_생것,32,3.29,3.47,1.38,0
고비_야생_생것,28,6.41,1.72,0.13,1
고비_야생_삶아서 말린것,299,67.51,17.95,1.7,28
고비_야생_삶은것,25,5.43,1.58,0.16,2
고비_야생_말린것을 삶은것,31,6.84,1.68,0.26,4
고비_재배_생것,28,6.2,2.1,0.1,6
고사리_생것,22,3.8,2.9,0.17,0
고사리_말린것,261,54.2,25.8,0.6,15
고사리_삶아서 말린것,273,56.58,27.85,2.11,24
고사리_데친것,21,3.55,2.74,0.24,2
고수(향채)_생것,33,5.6,4.6,0.2,5
고추_재래종_풋고추_생것,26,6,1.2,0.2,0
고추_청양고추_생것,31,7.01,1.53,0.3,1
고춧잎_잎_생것,45,8.49,5.07,0.32,4
고춧잎_잎_말린것,266,37.8,35.43,5.3,25
고춧잎_잎_데친것,51,8.9,5.16,0.85,2
고춧잎_잎_삶아서 말린것을 삶은것,41,6.66,4.41,0.76,4
고추냉이_뿌리_생것,103,23.7,2.9,0.5,1
곤달비_생것,32,5.51,2.81,0.64,3
꾸지뽕_잎_말린것,282,63.3,18.25,1.4,4
꾸지뽕_잎_삶은것,61,13.15,3.93,0.51,1
국화꽃_생것,25,6.5,1.4,0,2
국화꽃_말린것,283,73.5,11.6,0.2,14
국화꽃_데친것,21,5.7,1,0,1
근대_생것,18,3.28,1.78,0.2,173
근대_데친것,20,3.95,1.79,0.2,138
꽃양배추(콜리플라워)_생것,27,4.84,2.17,0.48,13
꽃양배추(콜리플라워)_데친것,26,4.62,2.4,0.47,13
꿀풀(하고초)_생것,48,11.9,1.6,0.2,3
꿀풀(하고초)_말린것,309,71.6,8.2,4,10
고추_싹_생것,21,3.8,2.6,0.1,
고추_풋고추_생것,29,6.42,1.71,0.19,1
고추_빨간색_생것,85,15.34,3.12,2.73,1
고추_빨간색_말린것,312,57.47,13.88,8.71,4
고추_꽈리고추_생것,33,7.78,1.83,0.13,2
고추_녹광_빨간색_생것,41,6.9,2.3,1.3,11
고추_녹광_초록색_생것,27,4.6,1.4,0.8,9
고추_수비초_빨간색_생것,77,14.8,3.7,1.8,2
고추_시레나_연두색_생것,19,4.4,1,0.1,3
고추_시레나_초록색_생것,23,5.4,1.1,0.1,3
고추_오이고추_생것,23,5.51,0.99,0.12,1
달래_생것,56,13.41,2.35,0.31,4
당귀_일당귀_잎_생것,43,8.8,3.2,0.4,3
당귀_참당귀_잎_생것,39,7.4,2.6,0.7,3
당근_뿌리_생것,31,7.03,1.02,0.13,23
당근_뿌리_데친것,31,7.01,0.97,0.13,16
더덕_뿌리_생것,89,21.52,1.91,0.13,1
더덕_뿌리_분말화한것,339,78.4,11.19,0.77,6
도라지_뿌리_생것,56,13.08,1.7,0.11,3
도라지_뿌리_말린것,324,74.59,10.67,0.89,22
도라지_뿌리_분말화한것,339,76.64,12.53,1.12,29
도라지_뿌리_데친것,49,11.35,1.48,0.14,4
돌나물_생것,15,3.23,1.19,0.08,0
동아_생것,15,3.8,0.5,0.1,1
동아_데친것,15,3.7,0.6,0.1,1
곤달비_데친것,29,4.96,2.74,0.53,2
곰취_생것,32,5.87,2.64,0.53,2
곰취_데친것,32,5.85,2.76,0.58,1
곰취_야생_말린것,307,71.1,5.1,4.9,
곰취_재배_말린것,306,69.2,8,4.7,
공심채_생것,17,3.1,2.2,0.1,26
공심채_데친것,18,4.1,2.2,0.1,16
꾸지뽕_잎_생것,85,19.18,5.06,0.51,7
두릅_땅두릅_잎_생것,43,8.5,4.3,0.3,22
두릅_땅두릅_잎_데친것,61,10.8,6.3,0.8,27
두릅_땅두릅_줄기_생것,17,3.1,1.6,0.2,29
두릅_땅두릅_줄기_데친것,16,3.3,1.5,0.1,3
두릅_참두릅_생것,33,5.89,4.13,0.22,1
두릅_참두릅_데친것,32,5.81,3.49,0.28,2
두릅_참두릅_잎_생것,46,7.32,6.69,0.46,2
두릅_참두릅_잎_데친것,41,6.44,5.53,0.51,2
두릅_참두릅_줄기_생것,33,6.12,3.56,0.24,1
두릅_참두릅_줄기_데친것,28,5.24,2.81,0.28,1
둥굴레_잎_생것,52,11.7,3.4,0.2,9
둥굴레_잎_말린것,289,67.7,16.5,0.9,7
리크_생것,54,13.2,1.8,0.3,4
리크_데친것,28,6.8,1.3,0.1,2
마늘_구근_생것,128,26.42,7.45,0.16,3
마늘_구근_말린것,333,73.3,16.3,0.7,7
마늘_구근_동결건조한것,330,73.7,15.3,0.5,5
날개콩_미숙_생것,36,6.5,1.9,0.2,
냉이_생것,37,6.74,3.81,0.42,8
냉이_데친것,40,7.3,4.19,0.5,3
누리장나무잎_생것,65,12.7,4.5,1,
는쟁이냉이_생것,28,5.4,2.5,0.3,
미나리_물미나리_생것,18,3.5,1.69,0.22,24
마늘_구근_데친것,135,27.69,8.04,0.13,3
마늘_구근_구운것,169,34.6,10.04,0.22,4
마늘_난지형_구근_생것,128,26.61,7.03,0.12,2
마늘_난지형_구근_얼린것,131,27.29,7.38,0.07,1
마늘_난지형_구근_데친것,138,28.59,7.84,0.13,1
마늘_난지형_구근_구운것,147,30.42,8.29,0.17,2
마늘_수입산(중국산)_구근_생것,120,22.78,6.99,0.99,14
마늘_수입산(중국산)_구근_데친것,127,24.27,6.74,1.21,14
마늘_한지형_구근_생것,129,26.23,7.88,0.19,5
마늘_한지형_구근_데친것,132,26.78,8.25,0.14,5
마늘_한지형_구근_구운것,184,38.78,11.8,0.27,7
마늘_한지형_구근_볶은것,165,31.26,9.84,1.35,6
풋마늘_잎줄기_생것,29,7.33,1.9,0.17,2
풋마늘_잎줄기_데친것,30,7.28,1.82,0.29,2
마늘종_꽃줄기_생것,53,13.39,1.86,0.06,1
마늘종_꽃줄기_데친것,59,14.82,1.98,0.17,2
단무지_뿌리_소금에 절인것,12,2.42,0.36,0.05,637
마타리_생것,45,10.9,2.1,0.1,
머위_생것,17,2.74,2.31,0.14,2
두릅_땅두릅_생것,25,4.79,2.4,0.22,2
두릅_땅두릅_데친것,24,4.56,2.3,0.25,2
방울다다기양배추_데친것,41,7.84,3.76,0.4,10
배추_생것,15,3.32,1.25,0.06,8
배추_소금에 절인것,17,3.67,1.34,0.08,488
배추_삶은것,15,3.16,1.16,0.15,6
머위_말린것,281,58.2,17.4,3.7,48
머위_삶아서 말린것,278,48.62,26.73,4.67,46
머위_삶은것,28,5.2,2.44,0.44,5
머위_데친것,25,4.42,2.17,0.41,2
무_조선무_뿌리_생것,21,4.72,0.77,0.15,13
무_조선무_뿌리_데친것,21,4.53,0.74,0.14,12
무순_싹_생것,20,1.82,1.89,1.01,15
무청_왜무_잎_생것,22,2.9,2.3,0.7,38
무청_조선무_잎_생것,23,4.29,1.84,0.42,45
무시래기_잎_말린것을 삶은것,27,5.34,1.81,0.39,3
무 절임(치킨무)_뿌리_소금에 절인것,22,4.89,0.44,0.21,219
무말랭이_뿌리_말린것,282,62.97,13.15,0.41,234
물냉이_생것,23,3.7,3.5,0.1,28
물쑥_생것,36,5.6,5.4,0.3,
물쑥_데친것,47,11.7,1.9,0.1,7
미나리_농축,120,33.48,0.36,0,6
미나리_돌미나리_생것,16,2.74,1.9,0.16,4
미나리_돌미나리_데친것,18,3.01,1.82,0.29,3
배추_봄동_생것,23,4.78,1.81,0.21,30
배추_봄동_데친것,22,4.5,1.83,0.22,23
배추_유기재배_생것,14,3.2,1.1,0,13
백모근_뿌리_말린것,337,77,9,2,115
부지갱이(섬쑥부쟁이)_생것,30,4.9,3.65,0.43,15
부지갱이(섬쑥부쟁이)_말린것,258,50,25.7,2,
부지갱이(섬쑥부쟁이)_삶아서 말린것,296,59.07,25.09,2.88,214
미나리_물미나리_데친것,20,3.88,1.82,0.22,18
미나리_물미나리_잎_생것,30,5.62,2.84,0.4,5
미나리_물미나리_줄기_생것,22,5.15,0.9,0.16,6
민들레_생것,29,5.48,2.44,0.44,1
민들레_데친것,30,5.74,2.18,0.51,1
바셀라_생것,11,2.6,0.7,0.2,9
바셀라_데친것,12,3.2,0.9,0.2,7
바질_잎_생것,32,5.56,2.43,0.71,3
바질_잎_데친것,34,5.9,2.81,0.7,1
박_씨 포함_생것,32,8,1,0.1,5
박_과육_생것,21,5.2,0.5,0.1,6
박고지_말린것,268,69,7.6,0.4,14
박쥐나무_잎_생것,100,20.7,6.7,1.2,27
방가지똥_생것,46,10.3,2.5,0.4,5
방울다다기양배추_생것,46,9.82,3.75,0.22,16
배추_ 데친것,17,3.9,1.4,,7
배추_봄 재배_생것,13,2.28,1.61,0.07,13
배추_봄 재배_소금에 절인것,15,2.89,1.63,0.09,496
배추_봄 재배_삶은것,14,2.61,1.39,0.12,8
배추_여름 재배_생것,17,3.99,0.9,0.02,3
배추_여름 재배_소금에 절인것,17,4.04,1.03,0.05,606
배추_여름 재배_삶은것,17,3.53,0.85,0.23,3
배추_가을 재배_생것,17,3.72,1.24,0.05,9
배추_가을 재배_소금에 절인것,19,4.09,1.35,0.08,363
배추_가을 재배_삶은것,16,3.32,1.25,0.11,7
배추_잎_말린것,278,58.92,14.38,3.89,153
배추_잎_말린것을 삶은것,23,4.6,1.68,0.24,4
부추_호부추_생것,30,6.23,2.06,0.33,0
부추_호부추_데친것,32,6.42,2.37,0.35,1
브로콜리_생것,32,6.32,3.08,0.2,3
브로콜리_분말화한것,284,58.4,17.5,3.9,145
브로콜리_삶은것,30,5.2,3.9,0.4,5
브로콜리_데친것,28,5.34,2.8,0.31,4
브로콜리_싹_생것,31,3.8,3.81,0.92,16
브로콜리_잎_생것,38,8.1,2.2,0.4,18
브로콜리_잎_말린것,258,55.3,15.4,2.8,193
브로콜리_잎_삶아서 말린것,271,59.8,17.4,1.8,35
비름_생것,23,3.96,2.72,0.29,65
비름_데친것,27,4.51,2.98,0.41,46
비타민채(다채)_생것,14,2,2.1,0.2,17
비트_뿌리_데친것,23,4.66,1.28,0.13,69
비트_잎_생것,16,2.8,2.2,0.1,254
비트_잎_데친것,15,2.2,2.3,0.2,159
사탕수수_생것,77,20.9,1.1,0,10
산마늘(명이나물)_잎줄기_생것,36,8.21,2.02,0.21,0
산마늘(명이나물)_잎줄기_데친것,37,8.29,2.08,0.31,0
삼나물_말린것,293,61.3,22.8,2.2,
생강_뿌리줄기_생것,42,9.82,0.97,0.15,4
상추_뚝섬적축면_적상추_생것,14,2.4,1.1,0.3,5
상추_로메인_청상추_생것,17,2.72,2.28,0.22,30
상추_로메인_청상추_생것,18,3.11,1.66,0.31,10
상추_롤로로사_적상추_생것,20,4.5,1.1,0.2,161
상추_아담_청상추_생것,9,1.3,0.9,0.2,6
상추_아시아아이스퀸(청코스)_청상추_생것,24,4,1.8,0.6,102
상추_유레이크_청상추_생것,16,3.5,0.8,0.2,2
상추_적하계_적상추_생것,19,3.7,1.7,0.2,5
부지갱이(섬쑥부쟁이)_데친것,33,4.92,4,0.65,11
부지갱이(섬쑥부쟁이)_삶아서 말린것을 삶은것,48,8.24,5.17,0.68,10
부추_두메부추_생것,46,11.9,1.2,0.1,2
부추_산부추_생것,41,8.8,3.5,0.1,15
부추_재래종_생것,22,4.1,1.8,0.3,3
부추_재래종_데친것,20,3.6,2.3,0.2,2
상추_천상_청상추_생것,17,3.2,1.2,0.3,5
상추_풍성_청상추_생것,10,2.1,0.6,0.1,8
상추_완전결구상추(양상추)_청상추_생것,14,3.37,0.72,0.08,4
상추_축면상추_적상추_생것,15,2.79,1.31,0.21,6
상추_치마상추_청상추_생것,20,3.48,1.88,0.36,17
상추_치마상추_적상추_생것,23,4.59,1.53,0.36,6
상추_잎상추_적상추_생것,19,3.69,1.42,0.28,6
생강_수입산(중국산)_뿌리줄기_생것,38,8.4,1.3,0.3,11
섬초롱_생것,41,8.5,3,0.4,2
섬초롱_데친것,34,7.6,2,0.2,1
세발나물_생것,18,3.59,1.61,0.14,321
세발나물_데친것,23,4.2,2.29,0.28,249
셀러리_생것,17,3.95,1.04,0.07,70
셀러리_데친것,17,3.81,1.1,0.12,69
소리쟁이_잎_말린것,259,52.6,21.7,2.2,77
쇠귀나물_뿌리_생것,128,26.6,6.3,0.1,3
쇠귀나물_뿌리_데친것,129,27.2,6.2,0.1,3
수리취(떡취)_생것,64,14.7,3.9,0.2,
숙주나물_생것,13,2.34,1.73,0.05,4
비타민채(다채)_어린잎_생것,15,1.44,2.26,0.5,31
비트_어린잎_생것,21,2.91,2.85,0.42,149
비트_뿌리_생것,26,5.26,1.56,0.14,83
시금치_하우스_데친것,32,5.84,3.01,0.49,31
시금치_섬초_생것,24,3.76,3.11,0.34,16
시금치_섬초_데친것,32,4.8,4.12,0.55,15
씀바귀_뿌리_생것,71,16.24,2.54,0.13,3
아스파라거스_생것,17,2.53,2.02,0.34,3
아스파라거스_데친것,17,2.81,2.08,0.19,4
아스파라거스_하얀색_생것,21,3.51,1.85,0.53,0
아욱_생것,37,7.64,3.08,0.31,37
아욱_데친것,31,5.2,3.52,0.49,17
숙주나물_데친것,12,1.4,2.2,0.2,5
숙주나물_찐것,16,2.9,1.96,0.11,4
순무_전체_생것,27,5.65,1.5,0.09,59
순무_전체_데친것,28,6.04,1.32,0.09,25
순무_뿌리_데친것,33,7.51,1.28,0.09,47
순무_잎_생것,21,4.14,2.05,0.17,68
순무_잎_데친것,20,4.17,1.58,0.18,26
스테비아_생것,40,8.71,2.4,0.32,1
스테비아_말린것,303,70.5,14.2,2,111
시금치_생것,29,4.86,3.35,0.39,23
시금치_데친것,34,5.26,4.02,0.61,29
시금치_노지_생것,29,4.4,4.15,0.43,20
시금치_노지_데친것,37,5.21,4.78,0.79,13
시금치_포항초_생것,35,6.22,3.56,0.46,20
시금치_포항초_데친것,34,5.19,4.19,0.63,57
시금치_하우스_생것,27,5.08,2.6,0.33,37
양파_생것,29,6.52,0.96,0.17,2
양파_말린것,340,78,11.7,1,7
양파_데친것,28,6.36,0.9,0.16,2
양파_자색 양파_생것,29,6.82,0.85,0.09,1
양파_레드프라임_생것,37,8.56,0.46,0.63,0
양파_썬파워_생것,32,7.38,0.52,0.47,0
양파_샬롯_생것,80,14.84,2.28,2.54,0
양하_생것,13,2.8,0.6,0.1,1
어수리_생것,31,5,4.4,0.3,
신선초(명일엽)_생것,24,5.66,1.08,0.14,31
쌈추_생것,25,4.29,3.07,0.23,29
쌈추_싸미나_생것,20,3,2.7,0.3,53
쑥_생것,37,7.04,3.4,0.38,3
쑥_말린것,272,53.8,25.8,2.05,39
쑥_데친것,39,6.79,3.71,0.63,3
쑥_사자발쑥_생것,56,12.7,2.6,0.5,3
쑥_사자발쑥_데친것,55,13.3,1.9,0.3,13
쑥갓_생것,15,2.35,1.93,0.17,145
쑥갓_데친것,21,3.8,2.1,0.3,135
쑥부쟁이_잎줄기_생것,26,3.53,2.92,0.72,1
씀바귀_생것,43,9.2,2.9,0.4,36
씀바귀_데친것,31,6.3,2.6,0.2,19
엉겅퀴_삶아서 말린것,279,54.2,27.4,2.2,7
여주(고야)_생것,22,4.48,1.28,0.36,0
연근_생것,75,17.28,1.63,0.07,21
연근_데친것,62,14.41,1.07,0.08,6
열대비름(아마란스)_어린잎_생것,21,3.11,2.99,0.35,18
열대비름(아마란스)_잎_생것,45,6.5,5.8,0.9,
열무_생것,14,2.18,1.86,0.22,73
열무_데친것,17,2.62,2.12,0.24,55
염교(락교)_식초에 절인것,93,21.79,0.52,1,840
염교(락교)_뿌리줄기_생것,83,29.3,1.4,0.2,2
영아자_생것,34,7.7,2.5,0.1,14
영아자_말린것,278,54.4,23.8,3.1,15
아이비카_말린것,260,43.7,27.7,4.4,
아주까리_순_말린것,287,48,36.8,3.1,50
아주까리_잎_생것,82,17.8,5.8,0.5,7
알로에_ 과육_ 생것,3,0.7,0.1,,13
알팔파_싹_생것,21,3.14,3.53,0.2,5
양배추_생것,29,6.98,1.36,0.12,9
양배추_데친것,32,7.56,1.71,0.12,7
양배추_찐것,28,6.75,1.34,0.12,4
양배추_적양배추_생것,35,7.69,2.23,0.21,6
양배추_적양배추_싹_생것,39,4.6,3.38,1.77,8
오이_취청_생것,13,2.81,1.15,0.03,2
오크라_생것,26,6.6,2.1,0.2,4
오크라_데친것,29,7.6,2.1,0.1,4
우엉_생것,69,15.29,2.61,0.06,6
우엉_데친것,52,11.34,1.88,0.09,5
원추리_생것,35,6.48,3.55,0.36,1
원추리_데친것,28,5.09,3.22,0.29,1
유채_싹_생것,78,6.8,3.4,4.6,5
유채_잎_생것,30,4.98,3.89,0.31,12
유채_잎_데친것,29,4.15,4.36,0.38,12
유채_동채_생것,29,4.6,4.13,0.32,11
유채_동채_데친것,31,4.6,4.45,0.4,15
유채_서양종_잎줄기_생것,36,6,4.1,0.4,12
유채_서양종_잎줄기_데친것,30,5.3,3.6,0.4,10
잇꽃(홍화)_잎_생것,45,9,3.9,0.4,5
어수리_잎_생것,45,10.4,2.4,0.3,16
얼갈이배추_생것,14,2.62,1.22,0.18,52
얼갈이배추_소금에 절인것,15,2.5,1.91,0.11,393
얼갈이배추_데친것,13,2.29,1.46,0.14,43
엄나무(개두릅)_잎_생것,41,5.2,6.94,0.67,1
엄나무(개두릅)_잎_데친것,37,3.86,7.05,0.75,3
엉겅퀴_말린것,267,55.6,22.4,1.6,7
자운영_생것,40,6.6,4.6,0.6,
잔대_순_생것,55,9.9,3.4,0.9,1
잔대_뿌리_생것,79,18.6,2.1,0.2,8
전호_생것,23,4.2,3.1,0.1,62
제비쑥_생것,35,5,4.5,0.7,
조뱅이_생것,47,10.1,4,0.2,
죽순_순_생것,24,3.77,3.48,0.22,0
죽순_순_삶아서 말린것,314,57.62,28.31,4.69,11
죽순_순_삶은것,19,3.12,2.29,0.28,0
죽순_순_데친것,30,5.5,3.2,0.3,6
줄나물_말린것,236,41.9,29.7,1.7,
진달래꽃_생것,26,6.3,1,0.1,17
질경이_생것,48,10.8,3,0.2,16
질경이_데친것,45,10.7,2.4,0.1,14
참나물_야생_생것,39,7.6,3.5,0.4,4
참나물_야생_말린것,309,74.3,5.9,3.5,
참나물_재배_생것,20,4.09,1.58,0.19,18
참나물_재배_말린것,308,71.6,8.5,3.8,
영아자_데친것,36,7.8,2.5,0.2,6
오이_개량종_생것,14,3.05,1.22,0.02,3
오이_겨울살이청장_생것,13,3.1,0.8,0,3
오이_늙은오이_생것,9,1.71,1.19,0.03,5
토란대_줄기_생것,16,4.25,0.28,0.05,1
토란대_줄기_말린것,261,65.5,7.4,1.1,11
참나물_재배_데친것,22,4.54,1.39,0.23,16
참반디_말린것,288,65.7,12.6,2.7,6
참빗살나무_잎_생것,61,10.3,7.4,0.7,2
참죽나물(가죽나물)_생것,47,7.52,6.31,0.58,3
참죽나물(가죽나물)_삶아서 말린것,269,44.54,34.44,3.13,11
참죽나물(가죽나물)_데친것,43,6.93,5.32,0.62,2
참죽나물(가죽나물)_삶아서 말린것을 삶은것,52,7.89,7.28,0.74,4
청경채_생것,10,1.64,1.41,0.09,17
청경채_데친것,11,1.81,1.6,0.13,15
청경채_어린잎_생것,16,1.86,2.59,0.32,45
총각무_전체_생것,22,5.18,1.38,0.07,29
총각무_뿌리_생것,25,5.51,1.06,0.06,27
총각무_잎_생것,23,4.25,1.97,0.31,48
취나물_개미취_생것,53,11.3,4.2,0.3,38
취나물_미역취_생것,48,9.6,3.7,0.6,20
취나물_참취_생것,51,11.66,2.61,0.38,5
취나물_참취_말린것,265,53.6,22.2,2.3,
취나물_참취_삶아서 말린것,299,56.82,26.85,3.67,70
취나물_참취_데친것,49,10.54,2.77,0.5,8
비비추(이밥추)_생것,48,10.1,3,0.6,3
파_대파_생것,23,4.8,1.78,0.15,0
파드득나물(삼엽채)_생것,25,5.5,1.8,0.1,15
파슬리_생것,20,3.37,2.36,0.26,10
파프리카(착색단고추)_노란색_생것,24,5.95,0.77,0.12,0
파프리카(착색단고추)_노란색_데친것,25,6.21,0.79,0.13,1
취나물_참취_말린것을 삶은것,55,12.3,3,0.5,15
취나물_참취_삶아서 말린것을 데친것,49,8.22,4.9,0.97,5
치커리_뿌리_생것,72,17.51,1.4,0.2,50
치커리_잎_생것,19,3.32,1.85,0.33,58
치커리_적치커리_잎_생것,20,3.45,2.08,0.37,47
치커리_치콘_생것,15,3.19,1.16,0.15,9
칠면초_생것,27,5,2.7,0.3,673
케일_생것,26,4.61,3.11,0.24,47
케일_꽃케일_생것,33,6.5,3.3,0.2,103
케일_로얄채_생것,49,11.1,2.7,0.3,11
케일_적꽃케일_생것,31,5.8,3.1,0.3,65
케일_하우스_생것,22,4.2,2,0.3,50
콜라비_생것,22,5.16,1.16,0.05,7
콩나물_생것,43,3.44,4.66,1.19,3
콩나물_분말화한것,409,31.7,45.4,11.6,41
콩나물_삶은것,42,3.18,4.32,1.36,3
콩잎_잎_생것,94,21,6.6,0.3,
해바라기_싹_생것,9,0.9,2.2,0.1,36
호박_싹_생것,38,3.6,4.5,1.7,4
호박_잎_생것,45,8.43,4.83,0.38,0
호박_잎_데친것,32,6.14,3.09,0.34,2
호박_잎_찐것,49,9.19,4.84,0.49,3
호박_국수호박_생것,18,4.4,0.6,0.1,1
호박_국수호박_데친것,16,3.8,0.5,0.1,1
호박_늙은호박_생것,38,8.49,0.88,0.17,1
토란대_ 줄기_ 데친것,20,5.3,0.4,,1
토란대_줄기_말린것을 데친것,20,4.9,0.5,0.1,2
토마토_생것,19,4.26,1.03,0.18,2
토마토_데친것,17,4.06,0.7,0.14,2
토마토_방울토마토_생것,25,6.02,1,0.13,5
토마토_유기재배_생것,17,3.9,0.9,0.1,15
토마토_흑토마토_생것,21,5.22,0.68,0.04,2
토마토_흑토마토_데친것,19,4.78,0.66,0.03,2
토마토_대저_생것,23,5.87,0.76,0.04,6
토마토_대저_데친것,26,6.5,0.94,0.06,7
토스카노(잎브로콜리)_생것,40,6.7,4.7,0.6,189
파_생것,29,6.7,1.2,0.2,17
파_골파_생것,29,6.5,1.5,0.2,4
파_쪽파_생것,26,5.8,1.69,0.17,1
호박_애호박_말린것,284,67.64,13.75,1.11,4
호박_애호박_데친것,21,4.88,1.05,0.1,0
호박_애호박_말린것을 데친것,31,6.54,2.24,0.26,3
호박_쥬키니_생것,31,7.7,1.2,0.1,6
호박_쥬키니_데친것,11,2.4,0.9,0,2
호박_차요테_하얀색_생것,19,4.27,0.61,0.33,0
호박_차요테_초록색_생것,21,4.37,0.59,0.46,0
홑잎나물_순_생것,96,21.59,4.77,0.84,1
홑잎나물_순_데친것,78,17.03,4.03,0.94,2
들깨_싹_생것,17,2.5,1.7,0.1,
들깨_잎_생것,47,8.89,4.46,0.5,1
파프리카(착색단고추)_빨간색_생것,26,6.42,0.91,0.13,0
파프리카(착색단고추)_빨간색_데친것,28,6.91,0.92,0.13,1
파프리카(착색단고추)_주황색_생것,24,5.88,1.02,0.12,0
파프리카(착색단고추)_주황색_데친것,27,6.45,1.06,0.12,0
파프리카(착색단고추)_Raon yellow(미니파프리카)_노란색_생것,41,8.32,1.01,1.09,2
파프리카(착색단고추)_Raon red(미니파프리카)_빨간색_생것,41,8.49,1.07,0.94,2
파프리카(착색단고추)_Raon orange(미니파프리카)_주황색_생것,38,8.22,0.97,0.79,3
피망_빨간색_생것,28,6.94,1.17,0.09,1
피망_빨간색_데친것,33,8.18,1.24,0.11,1
피망_초록색_생것,22,5.36,0.9,0.04,1
피망_초록색_데친것,23,5.59,0.92,0.06,2
고구마_잎_생것,47,7.34,3.92,0.44,0
고구마_잎_데친것,41,5.8,3.44,0.62,1
고구마_줄기_생것,18,3.63,0.76,0.02,1
고구마_줄기_말린것,262,66.35,6.98,1.02,13
고구마_줄기_삶은것,14,2.88,0.45,0.05,1
고구마_줄기_데친것,17,3.64,0.59,0.05,1
고구마_줄기_삶아서 말린것을 삶은것,23,4.96,0.48,0.11,3
사탕무_생것,77,18.7,1.8,0,61
옥수수_순_생것,40,8.2,1.7,0.3,
메밀_싹_생것,24,1.9,1.9,1.2,4
선인장_보검선인장_열매_생것,83,19.35,0.97,0.19,23
선인장_보검선인장_줄기_생것,34,7.15,1.03,0.12,17
선인장_저단선인장_열매_생것,91,21,0.8,0.38,0
선인장_저단선인장_줄기_생것,75,17.76,0.75,0.15,
호박_늙은호박_말린것,333,72.33,7.6,2.42,4
호박_늙은호박_삶은것,24,5.23,0.6,0.13,0
호박_늙은호박_데친것,30,6.9,1.7,0.1,0
호박_늙은호박_찐것,40,8.88,1.09,0.14,0
호박_단호박_생것,57,13.63,1.19,0.65,0
호박_단호박_데친것,30,6.9,1.7,0.1,0
호박_단호박_찐것,66,15.45,1.72,0.84,0
호박_애호박_생것,22,5.14,1.07,0.09,0
들깨_잎_데친것,32,4.8,3.93,0.6,1
들깨_잎_찐것,37,6.07,4.37,0.55,1
고구마_줄기(껍질 포함)_생것,23,4.96,0.88,0.03,1
고구마_줄기(껍질 포함)_데친것,22,4.65,0.74,0.06,2
고구마_줄기(껍질 포함)_삶아서 말린것을 삶은것,29,7.28,0.64,0.17,4
보리_순_분말화한것,314,58.5,26.6,4.8,282
보리_쌀보리_순_생것,24,4.6,2,0.3,18
보리_올보리_순_생것,66,13.9,3.1,1.1,
보리_큰알보리_순_생것,24,3.99,2.91,0.27,62
보리_큰알보리_순_동결건조한것,283,51.96,28.3,3.39,282
호박즙_천연과즙,21,4.73,0.64,0,0
삼채_잎줄기_생것,23,4.99,1.55,0.13,2
삼채_잎줄기_데친것,28,5.77,2.04,0.27,3
삼채_뿌리_생것,49,12.15,0.77,0.04,15
삼채_잎_생것,24,4.8,1.95,0.2,4
삼채_줄기_생것,19,4.65,0.78,0.09,2
